,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,n_features,rank_n_features,features
24,0.8076923076923077,0.7692307692307693,0.8846153846153846,0.7692307692307693,0.8461538461538461,0.8153846153846154,0.04485347611419459,567,0.9615384615384616,0.9326923076923077,0.9711538461538461,0.9615384615384616,0.9423076923076923,0.9538461538461538,0.014131671592979875,576,0.0134918212890625,0.002313196377690426,0.0006648540496826172,0.00012844674326633224,10,23,"[False False  True False False  True  True  True False  True  True  True
 False  True False False  True False  True False False False]"
25,0.7307692307692307,0.7307692307692307,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.7846153846153846,0.07133552688842852,600,0.9711538461538461,0.9615384615384616,0.9326923076923077,0.9134615384615384,0.9519230769230769,0.9461538461538461,0.02071217233513271,600,0.010547304153442382,0.002418817488820888,0.0006591796875,0.00013286606867755866,9,14,"[False False False  True False False  True  True  True False  True  True
 False  True  True False False False False  True False False]"
26,0.7307692307692307,0.8076923076923077,0.6538461538461539,0.7692307692307693,0.6923076923076923,0.7307692307692306,0.054392829322042126,610,0.9230769230769231,0.8942307692307693,0.9423076923076923,0.9807692307692307,0.875,0.9230769230769231,0.036991123195521794,610,0.014281845092773438,0.0021358711161816486,0.0007366180419921875,0.00010747348919711143,12,106,"[False  True  True  True False  True  True  True False  True  True False
 False  True False  True  True False False False  True False]"
27,0.8076923076923077,0.7692307692307693,0.9230769230769231,0.7307692307692307,0.8461538461538461,0.8153846153846154,0.06617173282340484,567,0.9711538461538461,0.9519230769230769,0.9423076923076923,0.9615384615384616,0.9326923076923077,0.9519230769230769,0.013598207330510528,586,0.010767316818237305,0.0019844605382502325,0.0005932331085205078,9.915179467323707e-05,11,51,"[False  True  True  True False False  True False  True  True False  True
 False False  True False False  True  True False False  True]"
28,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.8846153846153846,0.7692307692307693,0.8076923076923077,0.04865042554105196,588,0.9615384615384616,0.9134615384615384,0.9519230769230769,0.9519230769230769,0.9326923076923077,0.9423076923076922,0.017200522903844537,601,0.012805795669555664,0.0018103436335812763,0.0007437229156494141,0.00010073647403824118,13,251,"[ True  True  True  True  True False  True False False False False  True
  True False  True  True  True  True False False  True False]"
29,0.7692307692307693,0.7307692307692307,0.8846153846153846,0.8461538461538461,0.8461538461538461,0.8153846153846154,0.05652668637191949,567,0.9807692307692307,0.9423076923076923,0.9326923076923077,0.9615384615384616,0.9711538461538461,0.9576923076923076,0.01783388172210711,546,0.011670827865600586,0.0025761304988893776,0.0007123470306396485,8.939741719422631e-05,9,14,"[False False False False  True False False  True False False False False
  True False  True False  True False  True  True  True  True]"
30,0.8076923076923077,0.7692307692307693,0.9230769230769231,0.7307692307692307,0.8076923076923077,0.8076923076923077,0.06435846357954429,588,0.9519230769230769,0.9423076923076923,0.9326923076923077,0.9711538461538461,0.9711538461538461,0.9538461538461538,0.01538461538461538,576,0.013686752319335938,0.0017895580487531436,0.0007115840911865234,0.00013039256606187859,8,11,"[False False False False  True False False  True False False False False
  True False  True False False False  True  True  True  True]"
31,0.7307692307692307,0.6923076923076923,0.8846153846153846,0.7692307692307693,0.7692307692307693,0.7692307692307692,0.06435846357954426,604,0.9711538461538461,0.9615384615384616,0.9519230769230769,0.9134615384615384,0.9519230769230769,0.95,0.01961161351381841,589,0.014255666732788086,0.0020460247481926337,0.0007920742034912109,9.31917688965827e-05,10,23,"[False False False  True False False  True  True  True  True  True  True
 False  True  True False False False False  True False False]"
32,0.7307692307692307,0.8076923076923077,0.6538461538461539,0.7692307692307693,0.6923076923076923,0.7307692307692306,0.054392829322042126,610,0.9230769230769231,0.8942307692307693,0.9423076923076923,0.9807692307692307,0.875,0.9230769230769231,0.036991123195521794,610,0.014074277877807618,0.002026374883800492,0.0005988597869873047,7.975825246974501e-05,12,106,"[False  True  True  True False  True  True  True False  True  True False
 False  True False  True  True False False False  True False]"
33,0.8076923076923077,0.8076923076923077,0.9230769230769231,0.7692307692307693,0.8846153846153846,0.8384615384615384,0.05652668637191949,472,0.9903846153846154,0.9423076923076923,0.9711538461538461,0.9903846153846154,0.9711538461538461,0.973076923076923,0.017625291134445557,32,0.013364028930664063,0.0017702766115637073,0.0007430076599121094,9.882978981968437e-05,15,555,"[ True  True False  True  True False False  True False False False False
  True  True  True  True  True  True  True  True  True  True]"
